time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1701089666936184800,3.600184814453125,0.36082810163497925,0.6899601817131042,0.5553556084632874,0.2921270430088043,3.137486219406128,-0.9655866026878357,1.3533025979995728
1701089666954884000,3.618884033203125,0.36302030086517334,0.6866055130958557,0.5564872622489929,0.29514580965042114,3.1393423080444336,-0.9737383127212524,1.3610186576843262
1701089666973583600,3.63758349609375,0.36315158009529114,0.686328649520874,0.5563140511512756,0.295953631401062,3.1376888751983643,-0.9751196503639221,1.3602298498153687
1701089666992283100,3.656283203125,0.3612276017665863,0.688066840171814,0.5564197897911072,0.2940673530101776,3.1368448734283447,-0.9690481424331665,1.3575125932693481
1701089667010982400,3.674982421875,0.359628826379776,0.6902751326560974,0.5566015839576721,0.29048585891723633,3.1403868198394775,-0.9611585140228271,1.3565701246261597
1701089667029681700,3.693681640625,0.35782089829444885,0.6918460726737976,0.5570083856582642,0.288192480802536,3.1413309574127197,-0.9547429084777832,1.3555561304092407
1701089667048381200,3.712381103515625,0.3550559878349304,0.6918846964836121,0.5580916404724121,0.28942108154296875,3.134382486343384,-0.9516300559043884,1.3538198471069336
1701089667067080700,3.731080810546875,0.3558931052684784,0.6884763836860657,0.5589135885238647,0.2948829233646393,3.1272547245025635,-0.9608454704284668,1.3563319444656372
1701089667085780000,3.749780029296875,0.36375489830970764,0.6821199655532837,0.5584022402763367,0.30096784234046936,3.133744955062866,-0.9833725690841675,1.3677901029586792
1701089667104479500,3.7684794921875,0.37527430057525635,0.6741048693656921,0.5574411153793335,0.30661246180534363,-3.132148027420044,-1.011795163154602,1.387133002281189
1701089667123178800,3.7871787109375,0.38741540908813477,0.6674280762672424,0.5544955730438232,0.31142207980155945,-3.114048957824707,-1.0402053594589233,1.402251124382019
1701089667141878300,3.805878173828125,0.39813902974128723,0.6629182696342468,0.5495686531066895,0.3162260949611664,-3.1036267280578613,-1.0663520097732544,1.4067766666412354
1701089667160577500,3.82457763671875,0.40700167417526245,0.660093367099762,0.5437660813331604,0.3208501636981964,-3.100464344024658,-1.0891923904418945,1.4030506610870361
1701089667179277000,3.843277099609375,0.41720300912857056,0.6590836644172668,0.536476194858551,0.3220926523208618,-3.0897328853607178,-1.1096285581588745,1.3985507488250732
1701089667197976600,3.8619765625,0.42829954624176025,0.658103346824646,0.5280764698982239,0.32341107726097107,-3.0787546634674072,-1.1320908069610596,1.3923672437667847
1701089667216675800,3.88067578125,0.4382556080818176,0.6542292833328247,0.5217059850692749,0.32823610305786133,-3.0722763538360596,-1.1578060388565063,1.3916667699813843
1701089667235375000,3.899375,0.4476880729198456,0.6489807367324829,0.5163184404373169,0.33438703417778015,-3.066431760787964,-1.1846896409988403,1.3946774005889893
1701089667254074600,3.91807470703125,0.45544639229774475,0.6438307762145996,0.5109484791755676,0.34202656149864197,-3.0705087184906006,-1.211023211479187,1.3908801078796387
1701089667272774100,3.936774169921875,0.4626721441745758,0.6416705250740051,0.5036283135414124,0.3472059965133667,-3.079857349395752,-1.233013391494751,1.374650478363037
