time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1675156418397348600,124.0393486328125,0,0,4.652672290802002,10.447999954223633,2.758425235748291,347.99285888671875,58.400001525878906,18.1229911,59.2856351
1675156419537348600,125.1793486328125,0,0,5.415249347686768,10.217000007629395,2.888758897781372,348.77880859375,58.400001525878906,18.1229811,59.2856714
1675156420608382700,126.2503828125,0,0,4.007723808288574,10.152999877929688,3.0210959911346436,347.8878173828125,58.400001525878906,18.1229688,59.2857088
1675156421743117300,127.38511743164062,0,0,5.715626239776611,10.170000076293945,3.1087474822998047,348.01348876953125,58.400001525878906,18.1229612,59.2857459
1675156422857342200,128.49934228515625,0,0,6.475942611694336,10.145999908447266,3.103370428085327,347.4373779296875,58.400001525878906,18.1229499,59.2857863
1675156423977343200,129.61934326171874,0,0,6.396636486053467,10.300000190734863,3.0647528171539307,347.2515869140625,58.400001525878906,18.1229407,59.2858166
1675156425057966000,130.69996606445312,0,0,5.117971420288086,10.52299976348877,3.0596394538879395,347.19024658203125,58.400001525878906,18.1229325,59.2858471
1675156426157967000,131.79996704101563,0,0,4.219235420227051,10.574000358581543,3.0707364082336426,345.27734375,58.400001525878906,18.1229208,59.28588
1675156427297967000,132.93996704101562,0,0,4.420701503753662,10.616000175476074,3.0773723125457764,344.3407897949219,58.400001525878906,18.1229044,59.2859106
1675156428397967000,134.03996704101561,0,0,4.496696472167969,10.659000396728516,3.0503993034362793,345.9862365722656,58.26926438912369,18.1228967,59.2859405
1675156429517967000,135.15996704101562,0,0,4.779901504516602,10.628999710083008,2.984360456466675,346.8770446777344,58.009707073652805,18.1228912,59.2859659
1675156430608382700,136.2503828125,0,0,5.688422203063965,10.576000213623047,2.897639036178589,346.2270202636719,57.771479899006636,18.1228812,59.2859885
1675156431747212000,137.3892119140625,0,0,5.369385719299316,10.564000129699707,2.8583977222442627,345.70904541015625,58.15574124686228,18.1228694,59.286009
1675156432901000000,138.543,0,0,5.486915588378906,10.562999725341797,2.858469009399414,346.218017578125,58.14048348584731,18.122855,59.2860352
1675156434001000000,139.643,0,0,5.739302635192871,10.361000061035156,2.88785457611084,346.1139831542969,58.13424714405818,18.1228415,59.2860656
1675156435155481000,140.79748120117188,0,0,5.665158748626709,10.395000457763672,2.8985471725463867,346.9186096191406,58.1051442765459,18.1228281,59.286103
1675156436255480300,141.89748022460938,0,0,6.127440452575684,10.446999549865723,2.907224178314209,349.007080078125,58.1051442765459,18.1228244,59.286133
1675156437355480800,142.99748071289062,0,0,6.256978511810303,10.425000190734863,2.8811910152435303,346.3289794921875,58.15989455825181,18.1228165,59.2861609
1675156438457000000,144.099,0,0,4.490137100219727,10.482999801635742,2.878077745437622,344.0949401855469,58.53326913531512,18.1228062,59.2861823
1675156439608382700,145.2503828125,0,0,4.990924835205078,10.678999900817871,2.828096389770508,344.78338623046875,58.027197659583834,18.1227915,59.2862127
1675156440734475500,146.3764755859375,0,0,6.197673320770264,10.779000282287598,2.720799207687378,345.9249267578125,57.759160409752354,18.1227844,59.2862314
1675156441813476900,147.45547680664063,0,0,6.349045753479004,10.85200023651123,2.526796579360962,348.8157958984375,57.7778693707061,18.1227865,59.2862442
1675156442878000000,148.52000024414062,0,0,5.523812770843506,10.854999542236328,2.412198066711426,347.0283508300781,57.8962057072701,18.1227825,59.2862567
1675156443919000000,149.561,0,0,6.118382930755615,10.88700008392334,2.3212952613830566,345.76123046875,57.778010667676426,18.1227738,59.2862684
1675156445073310200,150.71531030273437,0,0,5.395772457122803,10.598999977111816,2.241853952407837,344.7523193359375,58.03654505669766,18.1227609,59.2862871
1675156446213309700,151.85530981445314,0,0,5.432374954223633,10.430000305175781,2.1903700828552246,342.9837341308594,57.961710179029126,18.1227496,59.2863013
1675156447313309700,152.95530981445313,0,0,5.558810234069824,10.307000160217285,2.1204962730407715,341.6939697265625,58.069805214980335,18.122741,59.2863149
1675156448413309700,154.05530981445312,0,0,5.650784492492676,10.192999839782715,2.032498359680176,342.691650390625,58.132168364485096,18.1227336,59.2863244
1675156449573309200,155.21530908203124,0,0,6.118088245391846,10.197999954223633,1.97244393825531,345.9294738769531,58.04971788614924,18.122729,59.2863381
1675156450693306000,156.33530615234375,0,0,6.274759292602539,10.230999946594238,1.9082223176956177,346.2828063964844,57.68362286176455,18.1227247,59.2863512
1675156452413309400,158.05530932617188,0,0,6.166446685791016,10.532999992370605,1.417837381362915,348.0302429199219,57.536734824170225,18.122719,59.2863636
1675156453532309500,159.1743095703125,0,0,6.129354476928711,10.78600025177002,1.2508842945098877,340.87237548828125,57.53465610798253,18.1227174,59.2863662
1675156454608382700,160.2503828125,0,0,6.505702018737793,9.204999923706055,0.7251943945884705,6.232417106628418,57.53465610798253,18.1227197,59.2863594
1675156455731788500,161.37378857421874,0,0,6.436501979827881,8.307999610900879,0.7676597237586975,353.60870361328125,57.56805682202483,18.1227231,59.2863604
